customer_id,recency,frequency,monetary,ml_cluster,rfm_segment,r_score,f_score,m_score
CUST_02046,537,31,6696.16,0,Cannot Lose Them,1,5,5
CUST_02047,531,1,21.12,1,Hibernating,1,1,1
CUST_02048,46,15,3216.77,2,Champions,5,4,4
CUST_02049,294,4,910.01,4,Need Attention,3,2,3
CUST_02050,934,1,50.49,5,Hibernating,1,1,1
CUST_02051,295,10,1124.34,6,Need Attention,3,3,3
CUST_02052,384,9,754.99,1,At Risk,2,3,2
CUST_02053,480,15,3489.91,6,Cannot Lose Them,2,4,4
CUST_02054,2,22,6313.52,7,Champions,5,5,5
CUST_02055,421,9,502.24,1,At Risk,2,3,2
CUST_02056,17,27,5844.74,7,Champions,5,5,5
CUST_02057,639,2,273.54,5,Hibernating,1,1,2
CUST_02058,575,2,176.09,1,Hibernating,1,1,1
CUST_02059,272,30,7523.04,0,Loyal Customers,3,5,5
CUST_02060,318,11,1624.33,6,Loyal Customers,3,4,3
CUST_02061,259,7,1165.4299999999998,4,Need Attention,3,3,3
CUST_02062,705,23,7458.4,0,Cannot Lose Them,1,5,5
CUST_02063,866,1,244.91,5,Hibernating,1,1,1
CUST_02064,417,5,1017.95,1,Hibernating,2,2,3
CUST_02065,135,16,2301.18,6,Champions,4,4,4
CUST_02066,429,1,29.39,1,Hibernating,2,1,1
CUST_02067,122,9,1432.25,2,Potential Loyalists,4,3,3
CUST_02068,478,12,1423.65,1,Loyal Customers,2,4,3
CUST_02069,822,2,154.93,5,Hibernating,1,1,1
CUST_02070,455,25,6032.0,0,Cannot Lose Them,2,5,5
CUST_02071,96,24,5277.97,7,Champions,4,5,5
CUST_02072,671,6,989.13,5,Hibernating,1,2,3
CUST_02073,677,22,8584.47,0,Cannot Lose Them,1,5,5
CUST_02074,257,7,651.92,4,Need Attention,3,3,2
CUST_02075,372,2,37.53,4,Hibernating,2,1,1
CUST_02076,202,5,400.75,4,Potential Loyalists,4,2,2
CUST_02077,835,1,141.63,5,Hibernating,1,1,1
CUST_02078,208,8,731.04,4,Potential Loyalists,4,3,2
CUST_02079,154,2,117.71000000000001,4,New Customers,4,1,1
CUST_02080,389,11,2350.18,6,Cannot Lose Them,2,4,4
CUST_02081,354,36,10201.67,3,Loyal Customers,3,5,5
CUST_02082,260,9,1159.78,4,Need Attention,3,3,3
CUST_02083,199,5,726.3399999999999,4,Potential Loyalists,4,2,2
CUST_02084,10,17,2291.5,2,Champions,5,4,4
CUST_02085,458,2,58.83,1,Hibernating,2,1,1
CUST_02086,466,10,1273.8,1,At Risk,2,3,3
CUST_02087,297,1,42.19,4,Need Attention,3,1,1
CUST_02088,829,8,638.95,5,At Risk,1,3,2
CUST_02089,150,13,2011.1499999999999,2,Champions,4,4,4
CUST_02090,241,21,4838.37,7,Loyal Customers,3,5,5
CUST_02091,17,13,2129.54,2,Champions,5,4,4
CUST_02092,564,3,243.57,1,Hibernating,1,2,1
CUST_02093,10,10,1183.33,2,Potential Loyalists,5,3,3
CUST_02094,768,4,302.46000000000004,5,Hibernating,1,2,2
CUST_02095,322,34,6967.08,0,Loyal Customers,3,5,5
CUST_02096,66,5,636.53,2,Potential Loyalists,4,2,2
CUST_02097,308,12,1877.91,6,Loyal Customers,3,4,4
CUST_02098,214,10,1577.8899999999999,6,Potential Loyalists,4,3,3
CUST_02099,736,4,615.48,5,Hibernating,1,2,2
CUST_02100,578,1,268.58,1,Hibernating,1,1,2
CUST_02101,175,4,283.65,4,Potential Loyalists,4,2,2
CUST_02102,284,37,13424.8,3,Loyal Customers,3,5,5
CUST_02103,103,17,2355.83,2,Champions,4,4,4
CUST_02104,374,37,11220.380000000001,3,Cannot Lose Them,2,5,5
CUST_02105,615,6,1316.4099999999999,1,Hibernating,1,2,3
CUST_02106,52,6,584.41,2,Potential Loyalists,5,2,2
CUST_02107,378,15,2775.8,6,Cannot Lose Them,2,4,4
CUST_02108,91,16,3439.07,6,Champions,4,4,4
CUST_02109,114,12,2279.13,2,Champions,4,4,4
CUST_02110,38,34,9143.43,3,Champions,5,5,5
CUST_02111,171,3,186.39999999999998,4,Potential Loyalists,4,2,1
CUST_02112,557,10,1487.05,1,At Risk,1,3,3
CUST_02113,137,36,10148.95,3,Champions,4,5,5
CUST_02114,79,8,781.74,2,Potential Loyalists,4,3,2
CUST_02115,492,1,152.13,1,Hibernating,2,1,1
CUST_02116,26,9,1190.54,2,Potential Loyalists,5,3,3
CUST_02117,353,20,4575.22,6,Loyal Customers,3,5,5
CUST_02118,2,22,5939.02,7,Champions,5,5,5
CUST_02119,11,18,5238.91,7,Champions,5,4,5
CUST_02120,382,7,750.02,1,At Risk,2,3,2
CUST_02121,157,18,6382.56,7,Champions,4,4,5
CUST_02122,237,1,17.46,4,Need Attention,3,1,1
CUST_02123,614,11,1258.72,1,Loyal Customers,1,4,3
CUST_02124,497,8,728.0799999999999,1,At Risk,2,3,2
CUST_02125,642,4,236.46999999999997,5,Hibernating,1,2,1
CUST_02126,887,1,49.63,5,Hibernating,1,1,1
CUST_02127,67,25,11051.86,3,Champions,4,5,5
CUST_02128,352,8,1474.4,4,Need Attention,3,3,3
CUST_02129,736,2,196.69,5,Hibernating,1,1,1
CUST_02130,189,2,113.99000000000001,4,New Customers,4,1,1
CUST_02131,564,1,219.83,1,Hibernating,1,1,1
CUST_02132,763,1,53.68,5,Hibernating,1,1,1
CUST_02133,621,18,7145.59,0,Cannot Lose Them,1,4,5
CUST_02134,238,4,653.21,4,Need Attention,3,2,2
CUST_02135,242,39,11713.53,3,Loyal Customers,3,5,5
CUST_02136,18,9,1283.92,2,Potential Loyalists,5,3,3
CUST_02137,28,13,1804.16,2,Champions,5,4,4
CUST_02138,684,1,64.25,5,Hibernating,1,1,1
CUST_02139,248,5,1091.86,4,Need Attention,3,2,3
CUST_02140,17,22,4558.08,7,Champions,5,5,5
CUST_02141,18,9,1153.0,2,Potential Loyalists,5,3,3
CUST_02142,839,3,303.25,5,Hibernating,1,2,2
CUST_02143,300,9,834.52,4,Need Attention,3,3,3
CUST_02144,979,1,66.56,5,Hibernating,1,1,1
CUST_02145,58,6,506.72,2,Potential Loyalists,4,2,2
CUST_02146,230,12,2047.68,6,Loyal Customers,3,4,4
CUST_02147,374,4,342.77,4,Hibernating,2,2,2
CUST_02148,264,21,4109.74,6,Loyal Customers,3,5,5
CUST_02149,1,30,8958.01,7,Champions,5,5,5
CUST_02150,730,1,23.85,5,Hibernating,1,1,1
CUST_02151,133,2,287.75,4,New Customers,4,1,2
CUST_02152,540,4,771.25,1,Hibernating,1,2,2
CUST_02153,346,26,9697.51,0,Loyal Customers,3,5,5
CUST_02154,361,1,118.75,4,Need Attention,3,1,1
CUST_02155,443,23,7043.63,0,Cannot Lose Them,2,5,5
CUST_02156,172,5,482.44,4,Potential Loyalists,4,2,2
CUST_02157,539,8,502.90999999999997,1,At Risk,1,3,2
CUST_02158,114,3,180.83,4,Potential Loyalists,4,2,1
CUST_02159,67,8,1396.03,2,Potential Loyalists,4,3,3
CUST_02160,439,9,1234.8,1,At Risk,2,3,3
CUST_02161,514,1,32.07,1,Hibernating,2,1,1
CUST_02162,748,2,301.49,5,Hibernating,1,1,2
CUST_02163,469,7,1299.5,1,At Risk,2,3,3
CUST_02164,848,1,60.25,5,Hibernating,1,1,1
CUST_02165,898,1,36.68,5,Hibernating,1,1,1
CUST_02166,562,9,1367.47,1,At Risk,1,3,3
CUST_02167,117,5,521.66,2,Potential Loyalists,4,2,2
CUST_02168,501,1,13.97,1,Hibernating,2,1,1
CUST_02169,180,17,3124.31,6,Champions,4,4,4
CUST_02170,459,9,1647.45,1,At Risk,2,3,3
CUST_02171,295,1,24.81,4,Need Attention,3,1,1
CUST_02172,242,27,7613.78,7,Loyal Customers,3,5,5
CUST_02173,128,6,562.48,2,Potential Loyalists,4,2,2
CUST_02174,390,4,950.01,1,Hibernating,2,2,3
CUST_02175,464,9,1030.98,1,At Risk,2,3,3
CUST_02176,144,8,1142.27,2,Potential Loyalists,4,3,3
CUST_02177,830,4,204.89000000000001,5,Hibernating,1,2,1
CUST_02178,279,6,998.73,4,Need Attention,3,2,3
CUST_02179,713,1,7.33,5,Hibernating,1,1,1
CUST_02180,202,24,8164.84,7,Champions,4,5,5
CUST_02181,326,2,101.25,4,Need Attention,3,1,1
CUST_02182,356,1,140.58,4,Need Attention,3,1,1
CUST_02183,416,1,65.69,1,Hibernating,2,1,1
CUST_02184,85,14,2976.6,2,Champions,4,4,4
CUST_02185,468,7,1181.03,1,At Risk,2,3,3
CUST_02186,290,17,2333.49,6,Loyal Customers,3,4,4
CUST_02187,49,2,105.61000000000001,2,New Customers,5,1,1
CUST_02188,15,10,1440.8700000000001,2,Potential Loyalists,5,3,3
CUST_02189,592,3,112.52,1,Hibernating,1,2,1
CUST_02190,209,13,2482.4,6,Champions,4,4,4
CUST_02191,613,3,575.3299999999999,1,Hibernating,1,2,2
CUST_02192,384,14,2289.56,6,Cannot Lose Them,2,4,4
CUST_02193,247,14,1916.52,6,Loyal Customers,3,4,4
CUST_02194,424,4,572.23,1,Hibernating,2,2,2
CUST_02195,245,3,288.62,4,Need Attention,3,2,2
CUST_02196,639,1,9.65,5,Hibernating,1,1,1
CUST_02197,701,3,427.71000000000004,5,Hibernating,1,2,2
CUST_02198,944,1,7.26,5,Hibernating,1,1,1
CUST_02199,62,4,275.98,2,Potential Loyalists,4,2,2
CUST_02200,424,1,266.79,1,Hibernating,2,1,1
CUST_02201,233,2,162.96,4,Need Attention,3,1,1
CUST_02202,37,13,2334.48,2,Champions,5,4,4
CUST_02203,568,33,8757.36,0,Cannot Lose Them,1,5,5
CUST_02204,17,31,9947.289999999999,3,Champions,5,5,5
CUST_02205,287,3,737.84,4,Need Attention,3,2,2
CUST_02206,95,40,13041.34,3,Champions,4,5,5
CUST_02207,5,25,5554.66,7,Champions,5,5,5
CUST_02208,237,31,9636.56,3,Loyal Customers,3,5,5
CUST_02209,447,2,366.32,1,Hibernating,2,1,2
CUST_02210,517,1,14.35,1,Hibernating,2,1,1
CUST_02211,353,3,351.46,4,Need Attention,3,2,2
CUST_02212,755,2,77.84,5,Hibernating,1,1,1
CUST_02213,106,8,973.3499999999999,2,Potential Loyalists,4,3,3
CUST_02214,291,4,575.05,4,Need Attention,3,2,2
CUST_02215,793,1,51.38,5,Hibernating,1,1,1
CUST_02216,182,25,5981.15,7,Champions,4,5,5
CUST_02217,607,6,905.2800000000001,1,Hibernating,1,2,3
CUST_02218,222,36,12206.7,3,Loyal Customers,3,5,5
CUST_02219,748,2,96.49000000000001,5,Hibernating,1,1,1
CUST_02220,446,22,5930.87,0,Cannot Lose Them,2,5,5
CUST_02221,347,37,8875.53,3,Loyal Customers,3,5,5
CUST_02222,202,9,863.05,4,Potential Loyalists,4,3,3
CUST_02223,84,8,1892.31,2,Potential Loyalists,4,3,4
CUST_02224,32,26,8226.05,7,Champions,5,5,5
CUST_02225,391,1,106.9,4,Hibernating,2,1,1
CUST_02226,453,6,544.15,1,Hibernating,2,2,2
CUST_02227,339,8,1159.06,4,Need Attention,3,3,3
CUST_02228,728,2,100.21000000000001,5,Hibernating,1,1,1
CUST_02229,22,10,1325.51,2,Potential Loyalists,5,3,3
CUST_02230,424,14,2062.1000000000004,6,Cannot Lose Them,2,4,4
CUST_02231,628,6,785.24,1,Hibernating,1,2,2
CUST_02232,23,13,2753.68,2,Champions,5,4,4
CUST_02233,405,1,124.62,4,Hibernating,2,1,1
CUST_02234,865,3,324.03,5,Hibernating,1,2,2
CUST_02235,631,8,863.97,1,At Risk,1,3,3
CUST_02236,9,28,6937.1,7,Champions,5,5,5
CUST_02237,458,29,6745.0,0,Cannot Lose Them,2,5,5
CUST_02238,859,1,101.93,5,Hibernating,1,1,1
CUST_02239,562,1,255.31,1,Hibernating,1,1,1
CUST_02240,571,25,6493.98,0,Cannot Lose Them,1,5,5
CUST_02241,509,4,884.49,1,Hibernating,2,2,3
CUST_02242,691,2,44.010000000000005,5,Hibernating,1,1,1
CUST_02243,14,12,1180.78,2,Loyal Customers,5,4,3
CUST_02244,401,12,1818.88,6,Cannot Lose Them,2,4,4
CUST_02245,47,6,693.97,2,Potential Loyalists,5,2,2
CUST_02246,234,37,9918.69,3,Loyal Customers,3,5,5
CUST_02247,133,5,423.31,4,Potential Loyalists,4,2,2
CUST_02248,18,12,2253.13,2,Champions,5,4,4
CUST_02249,198,39,12345.42,3,Champions,4,5,5
CUST_02250,247,14,3199.95,6,Loyal Customers,3,4,4
CUST_02251,98,12,1558.77,2,Loyal Customers,4,4,3
CUST_02252,112,6,646.06,2,Potential Loyalists,4,2,2
CUST_02253,854,2,52.96,5,Hibernating,1,1,1
CUST_02254,29,13,1746.98,2,Champions,5,4,4
CUST_02255,484,25,6891.15,0,Cannot Lose Them,2,5,5
CUST_02256,337,2,107.77,4,Need Attention,3,1,1
CUST_02257,749,2,135.16,5,Hibernating,1,1,1
CUST_02258,336,14,2704.58,6,Loyal Customers,3,4,4
CUST_02259,612,22,6595.5199999999995,0,Cannot Lose Them,1,5,5
CUST_02260,595,30,8461.61,0,Cannot Lose Them,1,5,5
CUST_02261,147,38,9021.79,3,Champions,4,5,5
CUST_02262,2,30,7985.74,7,Champions,5,5,5
CUST_02263,39,9,834.6800000000001,2,Potential Loyalists,5,3,3
CUST_02264,37,12,2510.37,2,Champions,5,4,4
CUST_02265,324,1,234.57,4,Need Attention,3,1,1
CUST_02266,213,13,2359.18,6,Champions,4,4,4
CUST_02267,374,4,357.05,4,Hibernating,2,2,2
CUST_02268,86,38,8978.960000000001,3,Champions,4,5,5
CUST_02269,51,5,628.33,2,Potential Loyalists,5,2,2
CUST_02270,414,18,5197.36,0,Cannot Lose Them,2,4,5
CUST_02271,798,1,124.33,5,Hibernating,1,1,1
CUST_02272,95,11,2445.51,2,Champions,4,4,4
CUST_02273,10,5,268.77,2,Potential Loyalists,5,2,2
CUST_02274,662,19,5580.84,0,Cannot Lose Them,1,5,5
CUST_02275,28,10,2045.86,2,Potential Loyalists,5,3,4
CUST_02276,5,27,8476.74,7,Champions,5,5,5
CUST_02277,410,10,1632.5,1,At Risk,2,3,3
CUST_02278,42,7,668.27,2,Potential Loyalists,5,3,2
CUST_02279,124,3,568.6,4,Potential Loyalists,4,2,2
CUST_02280,550,4,410.68,1,Hibernating,1,2,2
CUST_02281,166,13,2586.19,6,Champions,4,4,4
CUST_02282,421,4,487.75,1,Hibernating,2,2,2
CUST_02283,46,10,2270.33,2,Potential Loyalists,5,3,4
CUST_02284,225,39,12557.94,3,Loyal Customers,3,5,5
CUST_02285,526,1,289.97,1,Hibernating,2,1,2
CUST_02286,425,7,768.09,1,At Risk,2,3,2
CUST_02287,453,37,9632.9,3,Cannot Lose Them,2,5,5
CUST_02288,603,1,39.67,5,Hibernating,1,1,1
CUST_02289,115,7,480.68,2,Potential Loyalists,4,3,2
CUST_02290,28,8,675.96,2,Potential Loyalists,5,3,2
CUST_02291,435,9,1392.55,1,At Risk,2,3,3
CUST_02292,8,35,11197.16,3,Champions,5,5,5
CUST_02293,433,5,597.48,1,Hibernating,2,2,2
CUST_02294,252,8,1210.23,4,Need Attention,3,3,3
CUST_02295,318,25,7433.32,0,Loyal Customers,3,5,5
CUST_02296,315,17,2581.86,6,Loyal Customers,3,4,4
CUST_02297,255,3,512.62,4,Need Attention,3,2,2
CUST_02298,362,34,10112.98,3,Loyal Customers,3,5,5
CUST_02299,695,10,2059.9,5,Cannot Lose Them,1,3,4
CUST_02300,53,10,1042.36,2,Potential Loyalists,5,3,3
CUST_02301,260,1,68.08,4,Need Attention,3,1,1
CUST_02302,480,12,2706.96,6,Cannot Lose Them,2,4,4
CUST_02303,122,33,12654.69,3,Champions,4,5,5
CUST_02304,170,40,9151.79,3,Champions,4,5,5
CUST_02305,170,18,3122.37,6,Champions,4,4,4
CUST_02306,592,4,451.16999999999996,1,Hibernating,1,2,2
CUST_02307,382,8,743.78,1,At Risk,2,3,2
CUST_02308,768,3,347.27,5,Hibernating,1,2,2
CUST_02309,394,4,337.53999999999996,1,Hibernating,2,2,2
CUST_02310,810,1,139.2,5,Hibernating,1,1,1
CUST_02311,356,1,14.94,4,Need Attention,3,1,1
CUST_02312,162,4,502.6,4,Potential Loyalists,4,2,2
CUST_02313,219,13,2506.54,6,Loyal Customers,3,4,4
CUST_02314,457,2,298.88,1,Hibernating,2,1,2
CUST_02315,328,13,1894.63,6,Loyal Customers,3,4,4
CUST_02316,33,13,3119.47,2,Champions,5,4,4
CUST_02317,16,29,10240.36,3,Champions,5,5,5
CUST_02318,690,19,6028.08,0,Cannot Lose Them,1,5,5
CUST_02319,34,8,1102.31,2,Potential Loyalists,5,3,3
CUST_02320,546,22,5997.2699999999995,0,Cannot Lose Them,1,5,5
CUST_02321,774,8,896.68,5,At Risk,1,3,3
CUST_02322,433,6,485.86,1,Hibernating,2,2,2
CUST_02323,92,5,651.0,2,Potential Loyalists,4,2,2
CUST_02324,494,13,2253.83,6,Cannot Lose Them,2,4,4
CUST_02325,322,10,1575.24,6,Need Attention,3,3,3
CUST_02326,405,21,4715.38,0,Cannot Lose Them,2,5,5
CUST_02327,94,2,35.75,4,New Customers,4,1,1
CUST_02328,6,6,1045.71,2,Potential Loyalists,5,2,3
CUST_02329,149,8,1239.01,2,Potential Loyalists,4,3,3
CUST_02330,587,12,1839.03,1,Cannot Lose Them,1,4,4
CUST_02331,27,11,1561.62,2,Loyal Customers,5,4,3
CUST_02332,7,21,6058.650000000001,7,Champions,5,5,5
CUST_02333,237,4,589.1800000000001,4,Need Attention,3,2,2
CUST_02334,367,6,950.31,4,Hibernating,2,2,3
CUST_02335,230,10,1210.8600000000001,4,Need Attention,3,3,3
CUST_02336,49,8,1815.61,2,Potential Loyalists,5,3,4
CUST_02337,223,17,2709.94,6,Loyal Customers,3,4,4
CUST_02338,36,11,1616.56,2,Loyal Customers,5,4,3
CUST_02339,301,8,991.74,4,Need Attention,3,3,3
CUST_02340,282,5,537.31,4,Need Attention,3,2,2
CUST_02341,459,8,1298.75,1,At Risk,2,3,3
CUST_02342,465,2,61.61,1,Hibernating,2,1,1
CUST_02343,447,14,1702.46,6,Cannot Lose Them,2,4,4
CUST_02344,200,18,4396.15,6,Champions,4,4,5
CUST_02345,413,8,1060.33,1,At Risk,2,3,3
CUST_02346,422,9,2620.13,6,Cannot Lose Them,2,3,4
CUST_02347,132,36,9127.4,3,Champions,4,5,5
CUST_02348,138,41,10558.56,3,Champions,4,5,5
CUST_02349,292,8,706.4599999999999,4,Need Attention,3,3,2
CUST_02350,25,12,2388.4900000000002,2,Champions,5,4,4
CUST_02351,7,12,2769.91,2,Champions,5,4,4
CUST_02352,24,12,2135.81,2,Champions,5,4,4
CUST_02353,497,10,2018.24,1,Cannot Lose Them,2,3,4
CUST_02354,31,10,1500.93,2,Potential Loyalists,5,3,3
CUST_02355,189,5,610.98,4,Potential Loyalists,4,2,2
CUST_02356,43,36,11272.18,3,Champions,5,5,5
CUST_02357,135,18,2824.33,6,Champions,4,4,4
CUST_02358,144,10,2242.46,2,Potential Loyalists,4,3,4
CUST_02359,646,29,6678.900000000001,0,Cannot Lose Them,1,5,5
CUST_02360,15,32,8213.06,7,Champions,5,5,5
CUST_02361,139,3,351.5,4,Potential Loyalists,4,2,2
CUST_02362,487,3,488.58000000000004,1,Hibernating,2,2,2
CUST_02363,306,6,1252.33,4,Need Attention,3,2,3
CUST_02364,413,9,932.34,1,At Risk,2,3,3
CUST_02365,59,17,2559.19,2,Champions,4,4,4
CUST_02366,426,2,100.81,1,Hibernating,2,1,1
CUST_02367,295,7,1506.79,4,Need Attention,3,3,3
CUST_02368,306,12,2340.42,6,Loyal Customers,3,4,4
CUST_02369,307,7,984.08,4,Need Attention,3,3,3
CUST_02370,192,1,79.34,4,New Customers,4,1,1
CUST_02371,142,14,2450.23,6,Champions,4,4,4
CUST_02372,562,2,353.13,1,Hibernating,1,1,2
CUST_02373,782,2,149.86,5,Hibernating,1,1,1
CUST_02374,393,12,1834.05,6,Cannot Lose Them,2,4,4
CUST_02375,687,1,85.63,5,Hibernating,1,1,1
CUST_02376,17,23,4575.31,7,Champions,5,5,5
CUST_02377,418,7,1070.16,1,At Risk,2,3,3
CUST_02378,618,1,85.45,5,Hibernating,1,1,1
CUST_02379,5,20,6202.57,7,Champions,5,5,5
CUST_02380,375,3,218.07999999999998,4,Hibernating,2,2,1
CUST_02381,835,1,57.54,5,Hibernating,1,1,1
CUST_02382,345,1,144.21,4,Need Attention,3,1,1
CUST_02383,17,27,7811.74,7,Champions,5,5,5
CUST_02384,529,9,1223.6399999999999,1,At Risk,2,3,3
CUST_02385,318,15,3417.03,6,Loyal Customers,3,4,4
CUST_02386,458,8,769.08,1,At Risk,2,3,2
CUST_02387,237,7,1046.56,4,Need Attention,3,3,3
CUST_02388,145,38,10108.85,3,Champions,4,5,5
CUST_02389,313,12,2319.33,6,Loyal Customers,3,4,4
CUST_02390,351,14,2875.19,6,Loyal Customers,3,4,4
CUST_02391,423,9,1550.42,1,At Risk,2,3,3
CUST_02392,158,1,13.88,4,New Customers,4,1,1
CUST_02393,558,1,58.98,1,Hibernating,1,1,1
CUST_02394,527,5,688.88,1,Hibernating,2,2,2
CUST_02395,26,5,430.81,2,Potential Loyalists,5,2,2
CUST_02396,183,34,9388.25,3,Champions,4,5,5
CUST_02397,484,26,5812.639999999999,0,Cannot Lose Them,2,5,5
CUST_02398,576,6,839.5500000000001,1,Hibernating,1,2,3
CUST_02399,584,2,204.52,1,Hibernating,1,1,1
CUST_02400,190,36,11080.69,3,Champions,4,5,5
CUST_02401,793,2,175.46,5,Hibernating,1,1,1
CUST_02402,150,18,2411.99,6,Champions,4,4,4
CUST_02403,371,2,169.07999999999998,4,Hibernating,2,1,1
CUST_02404,23,32,7398.71,7,Champions,5,5,5
CUST_02405,590,2,439.96000000000004,1,Hibernating,1,1,2
CUST_02406,22,7,844.32,2,Potential Loyalists,5,3,3
CUST_02407,654,4,617.74,5,Hibernating,1,2,2
CUST_02408,527,1,295.19,1,Hibernating,2,1,2
CUST_02409,261,9,1991.39,6,Need Attention,3,3,4
CUST_02410,170,30,9150.56,3,Champions,4,5,5
CUST_02411,479,10,1269.8400000000001,1,At Risk,2,3,3
CUST_02412,182,9,1765.01,2,Potential Loyalists,4,3,4
CUST_02413,622,2,268.25,5,Hibernating,1,1,1
CUST_02414,858,3,303.14,5,Hibernating,1,2,2
CUST_02415,12,25,5037.5,7,Champions,5,5,5
CUST_02416,742,4,463.67999999999995,5,Hibernating,1,2,2
CUST_02417,344,14,3287.71,6,Loyal Customers,3,4,4
CUST_02418,780,2,337.08000000000004,5,Hibernating,1,1,2
CUST_02419,581,2,278.32,1,Hibernating,1,1,2
CUST_02420,513,1,12.48,1,Hibernating,2,1,1
CUST_02421,407,6,384.58,1,Hibernating,2,2,2
CUST_02422,9,6,689.72,2,Potential Loyalists,5,2,2
CUST_02423,248,10,1821.0,6,Need Attention,3,3,4
CUST_02424,23,15,2566.63,2,Champions,5,4,4
CUST_02425,371,7,663.72,4,At Risk,2,3,2
CUST_02426,236,4,577.8199999999999,4,Need Attention,3,2,2
CUST_02427,185,16,2373.18,6,Champions,4,4,4
CUST_02428,867,1,178.75,5,Hibernating,1,1,1
CUST_02429,8,10,1883.22,2,Potential Loyalists,5,3,4
CUST_02430,264,2,43.47,4,Need Attention,3,1,1
CUST_02431,434,2,132.86,1,Hibernating,2,1,1
CUST_02432,306,15,3007.65,6,Loyal Customers,3,4,4
CUST_02433,22,7,833.8,2,Potential Loyalists,5,3,3
CUST_02434,173,42,12781.63,3,Champions,4,5,5
CUST_02435,319,38,10184.87,3,Loyal Customers,3,5,5
CUST_02436,52,4,596.15,2,Potential Loyalists,5,2,2
CUST_02437,508,27,6347.73,0,Cannot Lose Them,2,5,5
CUST_02438,230,31,8946.03,3,Loyal Customers,3,5,5
CUST_02439,1,9,1958.0900000000001,2,Potential Loyalists,5,3,4
CUST_02440,59,6,807.75,2,Potential Loyalists,4,2,2
CUST_02441,585,1,121.19,1,Hibernating,1,1,1
CUST_02442,358,9,920.95,4,Need Attention,3,3,3
CUST_02443,5,22,6501.85,7,Champions,5,5,5
CUST_02444,55,4,567.44,2,Potential Loyalists,5,2,2
CUST_02445,579,12,1801.34,1,Cannot Lose Them,1,4,4
CUST_02446,464,13,2172.1,6,Cannot Lose Them,2,4,4
CUST_02447,129,14,1854.74,2,Champions,4,4,4
CUST_02448,10,15,3439.83,2,Champions,5,4,4
CUST_02449,354,1,67.66,4,Need Attention,3,1,1
CUST_02450,418,14,1869.19,6,Cannot Lose Them,2,4,4
CUST_02451,196,6,612.89,4,Potential Loyalists,4,2,2
CUST_02452,15,21,4815.2,7,Champions,5,5,5
CUST_02453,476,6,753.4399999999999,1,Hibernating,2,2,2
CUST_02454,246,9,2094.84,6,Need Attention,3,3,4
CUST_02455,305,3,391.15,4,Need Attention,3,2,2
CUST_02456,741,1,75.42,5,Hibernating,1,1,1
CUST_02457,374,2,279.84,4,Hibernating,2,1,2
CUST_02458,509,9,1020.0899999999999,1,At Risk,2,3,3
CUST_02459,392,10,1284.41,1,At Risk,2,3,3
CUST_02460,568,10,1765.35,1,Cannot Lose Them,1,3,4
CUST_02461,78,8,811.92,2,Potential Loyalists,4,3,2
CUST_02462,418,28,7336.07,0,Cannot Lose Them,2,5,5
CUST_02463,700,8,722.65,5,At Risk,1,3,2
CUST_02464,175,9,1475.95,2,Potential Loyalists,4,3,3
CUST_02465,49,7,575.26,2,Potential Loyalists,5,3,2
CUST_02466,132,8,909.37,2,Potential Loyalists,4,3,3
CUST_02467,564,11,1672.55,1,Cannot Lose Them,1,4,4
CUST_02468,803,2,366.85,5,Hibernating,1,1,2
CUST_02469,30,8,1408.94,2,Potential Loyalists,5,3,3
CUST_02470,622,6,1221.73,1,Hibernating,1,2,3
CUST_02471,11,24,5565.9400000000005,7,Champions,5,5,5
CUST_02472,441,9,849.67,1,At Risk,2,3,3
CUST_02473,50,17,3012.62,2,Champions,5,4,4
CUST_02474,48,6,690.03,2,Potential Loyalists,5,2,2
CUST_02475,331,11,1363.39,6,Loyal Customers,3,4,3
CUST_02476,20,24,5739.16,7,Champions,5,5,5
CUST_02477,7,21,6215.96,7,Champions,5,5,5
CUST_02478,334,26,9933.95,0,Loyal Customers,3,5,5
CUST_02479,325,4,485.83,4,Need Attention,3,2,2
CUST_02480,209,10,1306.1299999999999,2,Potential Loyalists,4,3,3
CUST_02481,159,3,173.25,4,Potential Loyalists,4,2,1
CUST_02482,411,6,294.94,1,Hibernating,2,2,2
CUST_02483,565,12,1755.28,1,Cannot Lose Them,1,4,4
CUST_02484,741,8,1114.91,5,At Risk,1,3,3
CUST_02485,1,23,6701.14,7,Champions,5,5,5
CUST_02486,670,6,574.43,5,Hibernating,1,2,2
CUST_02487,675,4,358.29,5,Hibernating,1,2,2
CUST_02488,481,3,710.8499999999999,1,Hibernating,2,2,2
CUST_02489,257,7,1701.93,4,Need Attention,3,3,4
CUST_02490,400,15,1863.95,6,Cannot Lose Them,2,4,4
CUST_02491,15,13,1847.94,2,Champions,5,4,4
CUST_02492,739,2,335.62,5,Hibernating,1,1,2
CUST_02493,335,30,7983.54,0,Loyal Customers,3,5,5
CUST_02494,839,3,412.44,5,Hibernating,1,2,2
CUST_02495,322,14,2465.47,6,Loyal Customers,3,4,4
CUST_02496,262,34,11847.33,3,Loyal Customers,3,5,5
CUST_02497,225,35,9175.14,3,Loyal Customers,3,5,5
CUST_02498,24,14,2196.68,2,Champions,5,4,4
CUST_02499,589,1,106.34,1,Hibernating,1,1,1
CUST_02500,385,24,9445.95,0,Cannot Lose Them,2,5,5
CUST_02501,531,21,4300.29,0,Cannot Lose Them,1,5,5
